name,number,email,website,category,url
Spoon & Fork,647-748-3675,,,"Japanese Restaurants 日本餐館, Restaurants Japanese 日本餐館",https://www.canadayp.ca/north-york/local-business/spoon-fork
Sports Clubs of Canada,416-222-9500,,,Sports Accessories 運動用品,https://www.canadayp.ca/north-york/local-business/sports-clubs-of-canada
Sushi Moto,416-224-0741,,,"Japanese Restaurants 日本餐館, Restaurants Japanese 日本餐館",https://www.canadayp.ca/north-york/local-business/sushi-moto
Takara Bune,416-491-6688,,,"Japanese Restaurants 日本餐館, Restaurants Japanese 日本餐館",https://www.canadayp.ca/north-york/local-business/takara-bune
Telehop Communications Inc,416-494-4490,,,"Telecommunications Equipments 電訊設備, Telecommunications Agents 電訊代理",https://www.canadayp.ca/north-york/local-business/telehop-communications-inc
Ten Men 學聯,647-748-8805,,,"Community Organization 社區團體, Immigration Consultants 移民顧問, Lawyers 法律公證",https://www.canadayp.ca/north-york/local-business/ten-men-學聯
The Bay,416-789-8011,,,Department Stores 百貨公司,https://www.canadayp.ca/north-york/local-business/the-bay
Tune-Ups To Tires,416-784-9988,,,Tires and Accessories 汽車輪胎及配件,https://www.canadayp.ca/north-york/local-business/tune-ups-to-tires
U Computers,416-250-5588,,,"Computer Set Up 電腦裝配, Computer Stores 電腦零售, Computer Repair 電腦維修, Computer Assessories Stores 電腦配件",https://www.canadayp.ca/north-york/local-business/u-computers
UME Sushi,416-221-9357,,,"Japanese Restaurants 日本餐館, Restaurants Japanese 日本餐館",https://www.canadayp.ca/north-york/local-business/ume-sushi
Universal Heating & Cooling,416-445-1718,,,"Heating 暖氣工程, Air Conditioning 冷暖空調",https://www.canadayp.ca/north-york/local-business/universal-heating-cooling
Urabe Insurance Agency,416-449-9293,,,Insurance 保險公司,https://www.canadayp.ca/north-york/local-business/urabe-insurance-agency
V1學習中心,416-492-5800,,,Montessori 幼兒園,https://www.canadayp.ca/north-york/local-business/v1學習中心
Vacuflo Built-in Central Vaccum Systems,416-445-6886,,,Drainage Cleaning (Household) 通渠服務 (家居),https://www.canadayp.ca/north-york/local-business/vacuflo-built-in-central-vaccum-systems
Van Horne Day Care Centre Ltd,416-493-3353,,,"Child Care Services 兒童看護, Baby Sitting 托兒服務",https://www.canadayp.ca/north-york/local-business/van-horne-day-care-centre-ltd
VIPS Sushi,647-637-0821,,,"Japanese Restaurants 日本餐館, Restaurants Japanese 日本餐館",https://www.canadayp.ca/north-york/local-business/vips-sushi
VisaCenter.ca加拿大簽證代辦中心,416-800-0343,,,Travel Agencies 旅行社,https://www.canadayp.ca/north-york/local-business/visacenterca加拿大簽證代辦中心
Wakame Sushi,416-631-0505,,,"Japanese Restaurants 日本餐館, Restaurants Japanese 日本餐館",https://www.canadayp.ca/north-york/local-business/wakame-sushi
Wako Sushi,416-551-4476,,,"Japanese Restaurants 日本餐館, Restaurants Japanese 日本餐館",https://www.canadayp.ca/north-york/local-business/wako-sushi
Waterelated Products Inc,416-491-9945,,,Water Filter 濾水器,https://www.canadayp.ca/north-york/local-business/waterelated-products-inc
Well Care Pharmacy,416-630-4513,,,Phamacy 西藥店,https://www.canadayp.ca/north-york/local-business/well-care-pharmacy
Witpo Computer,416-840-1496,,,"Computer Set Up 電腦裝配, Computer Stores 電腦零售, Computer Repair 電腦維修, Computer Assessories Stores 電腦配件",https://www.canadayp.ca/north-york/local-business/witpo-computer
YMCA LINC 英語評估中心,416-925-5462,,,Montessori 幼兒園,https://www.canadayp.ca/north-york/local-business/ymca-linc-英語評估中心
YU KI,416-781-8433,,,"Japanese Restaurants 日本餐館, Restaurants Japanese 日本餐館",https://www.canadayp.ca/north-york/local-business/yu-ki
Yuzu Izakaya,416-224-8179,,,"Japanese Restaurants 日本餐館, Restaurants Japanese 日本餐館",https://www.canadayp.ca/north-york/local-business/yuzu-izakaya
一番壽司,416-512-9014,,,"Japanese Restaurants 日本餐館, Restaurants Japanese 日本餐館",https://www.canadayp.ca/north-york/local-business/一番壽司
万里运输公司--董志刚,416-564-9996,,,"Logistics 物流貨運, Moving Company 搬運公司",https://www.canadayp.ca/north-york/local-business/万里运输公司
三九醫療中心總部,416-497-6339,,,Chinese Medicine Practitioners 中醫診所,https://www.canadayp.ca/north-york/local-business/三九醫療中心總部
三力膠袋廠,416-747-8868,,,Plastic 塑膠製品,https://www.canadayp.ca/north-york/local-business/三力膠袋廠
三草亭(North York),416-901-1160,,,"Japanese Restaurants 日本餐館, Restaurants Japanese 日本餐館",https://www.canadayp.ca/north-york/local-business/三草亭28north-york29
世外桃源,416-490-8828,,,"Chinese Restaurants 酒樓飯店, Cantonese Restaurants 廣東菜, Restaurants Chinese Style 酒樓飯店, Restaurants Cantonese 廣東菜",https://www.canadayp.ca/north-york/local-business/世外桃源
世界旅遊,416-495-8620,,,Travel Agencies 旅行社,https://www.canadayp.ca/north-york/local-business/世界旅遊
世聯留學移民,416-225-8686,,,Immigration Consultants 移民顧問,https://www.canadayp.ca/north-york/local-business/世聯留學移民
中國中醫藥針灸診所,416-225-8099,,,"Chinese Medicine Practitioners 中醫診所, Acupressure 推拿足療, Acupuncture 針灸治療",https://www.canadayp.ca/north-york/local-business/中國中醫藥針灸診所
中醫臨床學院,416-385-2848,,,Chinese Medicine Practitioners 中醫診所,https://www.canadayp.ca/north-york/local-business/中醫臨床學院
佔臣皮具公司,416-789-2537,,,Boutiques 時裝店,https://www.canadayp.ca/north-york/local-business/佔臣皮具公司
倫敦理財,647-406-6746,,,"Insurance 保險公司, Financial Consultant 理財顧問",https://www.canadayp.ca/north-york/local-business/倫敦理財
兆楓家居,416-609-0881,,,Furniture 傢俱,https://www.canadayp.ca/north-york/local-business/兆楓家居
公文教育,416-249-5302,,,Montessori 幼兒園,https://www.canadayp.ca/north-york/local-business/公文教育
再生堂藥材行,416-630-3416,,,Chinese Medicine Practitioners 中醫診所,https://www.canadayp.ca/north-york/local-business/再生堂藥材行
劉增玉中醫師宏仁堂中醫針灸診所,416-498-7822,,,"Chinese Medicine Practitioners 中醫診所, Acupressure 推拿足療, Acupuncture 針灸治療",https://www.canadayp.ca/north-york/local-business/劉增玉中醫師宏仁堂中醫針灸診所
劉春生 中醫針灸推拿主治醫師,416-816-8633,,,"Chinese Medicine Practitioners 中醫診所, Acupressure 推拿足療, Acupuncture 針灸治療",https://www.canadayp.ca/north-york/local-business/劉春生-中醫針灸推拿主治醫師
力寶清潔有限公司,416-817-0969,,,Drainage Cleaning (Household) 通渠服務 (家居),https://www.canadayp.ca/north-york/local-business/力寶清潔有限公司
加國旅行社,647-438-9648,,,Travel Agencies 旅行社,https://www.canadayp.ca/north-york/local-business/加國旅行社
加拿大中國旅行社有限公司,416-979-8993,,,Travel Agencies 旅行社,https://www.canadayp.ca/north-york/local-business/加拿大中國旅行社有限公司
加拿大九天國際留學移民諮詢公司,416-497-8788,,,Immigration Consultants 移民顧問,https://www.canadayp.ca/north-york/local-business/加拿大九天國際留學移民諮詢公司
加拿大方正,416-493-4133,,,"Computer Set Up 電腦裝配, Computer Stores 電腦零售, Computer Repair 電腦維修, Computer Assessories Stores 電腦配件",https://www.canadayp.ca/north-york/local-business/加拿大方正
加拿大易森法律諮詢服務中心,416-386-2291,,,"Immigration Consultants 移民顧問, Lawyers 法律公證",https://www.canadayp.ca/north-york/local-business/加拿大易森法律諮詢服務中心
加拿大華人基督教禮賢會,416-441-2232,,,Religion 宗教,https://www.canadayp.ca/north-york/local-business/加拿大華人基督教禮賢會
加拿大賽智公司,416-907-3586,,,Health Food 保健食品,https://www.canadayp.ca/north-york/local-business/加拿大賽智公司
加拿大電腦,416-733-1674,,,"Computer Set Up 電腦裝配, Computer Stores 電腦零售, Computer Repair 電腦維修, Computer Assessories Stores 電腦配件",https://www.canadayp.ca/north-york/local-business/加拿大電腦
勝利家庭電器維修,416-992-5719,,,Electrical Repair and Maintenance 電器維修,https://www.canadayp.ca/north-york/local-business/勝利家庭電器維修
匯盛投資保險集團,416-490-8808,,,Insurance 保險公司,https://www.canadayp.ca/north-york/local-business/匯盛投資保險集團
卡蘿民宿--Carol,416-498-7913,,,Homestay 家庭旅館,https://www.canadayp.ca/north-york/local-business/卡蘿民宿-carol
友田日本料理 (North York店),416-391-9188,,,"Japanese Restaurants 日本餐館, Buffets 自助餐, Restaurants Japanese 日本餐館, All You Can Eat 自助餐任食",https://www.canadayp.ca/north-york/local-business/友田日本料理-28north-york店29
合群租車,416-222-9882,,,Car Rental 租車服務,https://www.canadayp.ca/north-york/local-business/合群租車
吉士登天然食品維他命,416-498-4170,,,Health Food 保健食品,https://www.canadayp.ca/north-york/local-business/吉士登天然食品維他命
君皇 (York Mills),647-352-0108,,,"Chinese Restaurants 酒樓飯店, Cantonese Restaurants 廣東菜, Restaurants Chinese Style 酒樓飯店, Restaurants Cantonese 廣東菜",https://www.canadayp.ca/north-york/local-business/君皇-28york-mills29
周德欽教練(中華太極學會),416-490-1416,,,Martial Arts 武術健身,https://www.canadayp.ca/north-york/local-business/周德欽教練28中華太極學會29
唐家會館--李太,647-968-9288,,,Homestay 家庭旅館,https://www.canadayp.ca/north-york/local-business/唐家會館-李太
四海餐館,416-789-1258,,,"Chinese Restaurants 酒樓飯店, Cantonese Restaurants 廣東菜, Restaurants Chinese Style 酒樓飯店, Restaurants Cantonese 廣東菜",https://www.canadayp.ca/north-york/local-business/四海餐館
回春園魚翅海味參茸燕窩有限公司,416-493-8833,,,"Ginsengs 參茸, Dried Seafood 海味雜貨, Chinese Herbs 中草藥行, Health Food 保健食品, Chinese Medicine 中醫中藥",https://www.canadayp.ca/north-york/local-business/回春園魚翅海味參茸燕窩有限公司
團長,416-496-8881,,,"Japanese Restaurants 日本餐館, Buffets 自助餐, Restaurants Japanese 日本餐館, All You Can Eat 自助餐任食",https://www.canadayp.ca/north-york/local-business/團長
墨理高幼兒日托中心,416-499-9743,,,"Child Care Services 兒童看護, Baby Sitting 托兒服務",https://www.canadayp.ca/north-york/local-business/墨理高幼兒日托中心
多倫多88號家庭旅館--麗霞姐,416-806-7098,,,Homestay 家庭旅館,https://www.canadayp.ca/north-york/local-business/多倫多88號家庭旅館-麗霞姐
多倫多三偉接待站--Steve（吳先生）， Susan（吳太）,416-490-0739,,,Homestay 家庭旅館,https://www.canadayp.ca/north-york/local-business/多倫多三偉接待站-steve（吳先生），-susan（吳太）
多倫多伯特利教會,416-223-4934,,,Religion 宗教,https://www.canadayp.ca/north-york/local-business/多倫多伯特利教會
多倫多新職學院,416-644-1998,,,Employment Agencies 職業介绍所,https://www.canadayp.ca/north-york/local-business/多倫多新職學院
多倫多桃源居--阿華,416-879-8168,,,Homestay 家庭旅館,https://www.canadayp.ca/north-york/local-business/多倫多桃源居-阿華
"多倫多歡樂穀中英雙語幼兒園--Susan舒老師 , Alina井老師",647-760-7529,,,Montessori 幼兒園,https://www.canadayp.ca/north-york/local-business/多倫多歡樂穀中英雙語幼兒園-susan舒老師-alina井老師
多倫多移民接待站,416-773-1024,,,Homestay 家庭旅館,https://www.canadayp.ca/north-york/local-business/多倫多移民接待站
多倫多精英學校,416-800-3025,,,"Interest Classes 興趣班, Extra Curricular Activities 課外活動",https://www.canadayp.ca/north-york/local-business/多倫多精英學校
多倫多豪客家庭賓館--徐雲,416-820-1315,,,Homestay 家庭旅館,https://www.canadayp.ca/north-york/local-business/多倫多豪客家庭賓館-徐雲
多美年證券,416-510-5400,,,Financial Consultant 理財顧問,https://www.canadayp.ca/north-york/local-business/多美年證券
多美年證券 - 蘇潘慕潔,416-733-5208,,,Financial Consultant 理財顧問,https://www.canadayp.ca/north-york/local-business/多美年證券-蘇潘慕潔
大彩構文化廣場,416-512-1855,,,Video Shop 影視店,https://www.canadayp.ca/north-york/local-business/大彩構文化廣場
大金華飯店,416-663-8888,,,"Chinese Restaurants 酒樓飯店, Cantonese Restaurants 廣東菜, Restaurants Chinese Style 酒樓飯店, Restaurants Cantonese 廣東菜",https://www.canadayp.ca/north-york/local-business/大金華飯店
天天漁港,416-502-8886,,,"Chinese Restaurants 酒樓飯店, Cantonese Restaurants 廣東菜, Restaurants Chinese Style 酒樓飯店, Restaurants Cantonese 廣東菜",https://www.canadayp.ca/north-york/local-business/天天漁港
天寶旅行社,416-915-8600,,,Travel Agencies 旅行社,https://www.canadayp.ca/north-york/local-business/天寶旅行社
天皇名粥,416-493-8222,,,"Noodle 麵店, Congee 粥品飯店",https://www.canadayp.ca/north-york/local-business/天皇名粥
太平洋保險代理有限公司,416-494-1268,,,Insurance 保險公司,https://www.canadayp.ca/north-york/local-business/太平洋保險代理有限公司
太陽保安科技公司,416-321-0188,,,"Security (Commercial) 保安設備 (商業), Security (Household) 保安設備 (家居), Locksmith 門鎖開鎖",https://www.canadayp.ca/north-york/local-business/太陽保安科技公司
奧林匹克學校,416-385-8801,,,"Interest Classes 興趣班, Extra Curricular Activities 課外活動",https://www.canadayp.ca/north-york/local-business/奧林匹克學校
威廉裝修,416-456-7956,,,"Renovations 裝修, Renovations Design 裝修設計工程",https://www.canadayp.ca/north-york/local-business/威廉裝修
娟肤尔美容院--Jane,416-443-1688,,,"Beauty Products 美容化妝, Beauty Salon 美容院",https://www.canadayp.ca/north-york/local-business/娟肤尔美容院-jane
宏達理財 - 陳治雄,416-512-2646,,,Financial Consultant 理財顧問,https://www.canadayp.ca/north-york/local-business/宏達理財-陳治雄
宣醫生 John s.c.Hsuen兒科醫生,416-222-7358,,,"Specialist Doctors 專科醫生, Paediatric 兒科醫生",https://www.canadayp.ca/north-york/local-business/宣醫生-john-schsuen兒科醫生
寶光眼鏡,416-225-0362,,,Optical Shop 眼鏡驗眼,https://www.canadayp.ca/north-york/local-business/寶光眼鏡
小龜日韓料理,416-398-6446,,,"Japanese Restaurants 日本餐館, Restaurants Japanese 日本餐館",https://www.canadayp.ca/north-york/local-business/小龜日韓料理
尹雪萍 中醫博士,416-224-0882,,,Chinese Medicine Practitioners 中醫診所,https://www.canadayp.ca/north-york/local-business/尹雪萍-中醫博士
帝王名粥,416-385-8822,,,"Congee 粥品飯店, Hong Kong Style Restaurants 茶餐廳, Noodle 麵店, Restaurants Hong Kong Style 茶餐廳, Chinese Barbecue 燒味飯店",https://www.canadayp.ca/north-york/local-business/帝王名粥
廿一世紀宏基實業,416-223-1171,,,Real Estate Company 房地産公司,https://www.canadayp.ca/north-york/local-business/廿一世紀宏基實業
張國永 保險經紀人,416-493-3888,,,Insurance 保險公司,https://www.canadayp.ca/north-york/local-business/張國永-保險經紀人
彩華餐館,416-635-8245,,,"Chinese Restaurants 酒樓飯店, Cantonese Restaurants 廣東菜, Restaurants Chinese Style 酒樓飯店, Restaurants Cantonese 廣東菜",https://www.canadayp.ca/north-york/local-business/彩華餐館
徐振偉--鹹氏金融有限公司,416-930-3619,,,Financial Consultant 理財顧問,https://www.canadayp.ca/north-york/local-business/徐振偉-鹹氏金融有限公司
